code;roundTheClock;zone24;timeZone;workingHours;coordinates latitude;coordinates longitude;fullAddress;subwayStations;locationCategory;services;conditionCode
10938162;False;False;0;[[28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None];55.867182;37.70417;г. Москва, ш. Ярославское, д. 69;[];Отделение банка;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60020361;True;True;0;[];55.698517;37.84681;г. Москва, б-р Жулебинский, д. 9;[['Косино', 'РОЗ', '430'], ['Лермонтовский Проспект', 'ФИО', '430']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
57078;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.729833;37.731021;г. Москва, пр-кт Рязанский,  2, к. 2;[['Нижегородская', 'РОЗ', '120']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
331333;True;True;0;[];55.752141;37.590713;г. Москва, ул. Новый Арбат, д. 17;[['Смоленская', 'ГОЛ', '640'], ['Арбатская', 'ГОЛ', '680'], ['Арбатская', 'СИН', '790'], ['Кропоткинская', 'КРА', '1050']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
788271;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 54000000], None, None, None];55.703175;37.845547;г. Москва, ул. Пронская, д. 2;[['Лермонтовский Проспект', 'ФИО', '300'], ['Косино', 'РОЗ', '350']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60003686;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.729833;37.731021;г. Москва, пр-кт Рязанский,  2, к. 2;[['Нижегородская', 'РОЗ', '120']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10203541;False;False;0;[[34200000, 72000000], None, [34200000, 72000000], None, [34200000, 72000000], None, [34200000, 72000000], None, [34200000, 72000000], None, [32400000, 61200000], None, [36000000, 57600000], None];55.574849;37.580077;г. Москва, б-р Дмитрия Донского, д. 1;[['Улица Старокачаловская', 'СЕГ', '520'], ['Бульвар Дмитрия Донского', 'СЕР', '570'], ['Лесопарковая', 'СЕГ', '770']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60001573;True;True;0;[];55.820907;37.627847;г. Москва, ул. Академика Королева, д. 5;[['ВДНХ', 'ОРА', '750']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
718222;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 59400000], None, None, None];55.873036;37.677158;г. Москва, ул. Летчика Бабушкина,  37, к. 2;[['Бабушкинская', 'ОРА', '800']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60008873;True;True;0;[];55.752707;37.603786;г. Москва, ул. Воздвиженка,  9стр2;[['Арбатская', 'СИН', '50'], ['Арбатская', 'ГОЛ', '170']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
890331;False;False;0;[[32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None];55.850967;37.67905;г. Москва, ул. Красная Сосна, д. 2А;[['Ростокино', 'КРЖ', '1460'], ['Свиблово', 'ОРА', '1640']];ТЦ;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60006313;False;False;0;[[36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 72000000], None, [36000000, 54000000], None];55.609675;37.720106;г. Москва, б-р Ореховый, д. 14к3;[['Домодедовская', 'ЗЕЛ', '130']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
784070;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [36000000, 64800000], None, None, None];55.645725;37.543372;г. Москва, ул. Бутлерова, д. 30,  А;[['Беляево', 'ОРА', '1040'], ['Калужская', 'ОРА', '1110']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60012945;True;True;0;[];55.686888;37.594908;г. Москва, ул. Большая Черемушкинская,  13стр6;[['Крымская', 'КРЖ', '740']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
240464;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.728682;37.579864;г. Москва, пр-кт Комсомольский, д. 24;[['Фрунзенская', 'КРА', '150']];ТЦ;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
10973223;True;False;0;[];55.797139;37.402541;г. Москва, ул. Таллинская,  18;[['Строгино', 'СИН', '670']];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60015223;True;True;0;[];55.742356;37.869582;г. Москва, ул. Новокосинская, д. 36б;[['Новокосино', 'ЖЕЛ', '340']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60009026;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.792543;37.787337;г. Москва, ул. Первомайская, д. 42;[['Измайловская', 'СИН', '580'], ['Первомайская', 'СИН', '750']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60011034;True;False;0;[];55.774141;37.654865;г. Москва, пл. Комсомольская, д. 2;[['Комсомольская', 'КРА', '70'], ['Комсомольская', 'КОР', '150']];Транспортный объект;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
838037;True;True;0;[];55.646071;37.752571;г. Москва, пр-д Луговой,  12к1;[['Марьино', 'САЛ', '600']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
33963;True;True;0;[];55.546908;37.552633;г. Москва, б-р Адмирала Ушакова, д. 5;[['Улица Скобелевская', 'СЕГ', '100']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
10302461;False;False;0;[[32400000, 61200000], None, [32400000, 61200000], None, [32400000, 61200000], None, [32400000, 61200000], None, [32400000, 61200000], None, [32400000, 57600000], None, [32400000, 57600000], None];55.606297;37.446926;г. Москва, км Киевское шоссе 25-й (п Сосенское),  бн;[];None;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60017317;True;True;0;[];55.698715;37.531896;г. Москва, ул. Ленинские Горы,  1, стр. 52;[['Университет', 'КРА', '620']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
140844;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [36000000, 64800000], None, None, None];55.767418;37.601169;г. Москва, ул. Тверская, д. 22;[['Пушкинская', 'ФИО', '240'], ['Пушкинская', 'ЗЕЛ', '270'], ['Маяковская', 'ЗЕЛ', '350'], ['Чеховская', 'СЕР', '460']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': True, 'BARCODE': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
890006;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None];55.826835;37.444335;г. Москва, ул. Тушинская, д. 17;[['Тушинская', 'ФИО', '420']];ТЦ;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
546589;True;False;0;[];55.707187;37.756155;г. Москва, пр-кт Волгоградский, д. 105;[['Кузьминки', 'ФИО', '520']];Магазин;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
158691;True;True;0;[];55.809231;37.636392;г. Москва, пр-кт Мира, д. 97;[['Алексеевская', 'ОРА', '220']];Зона самообслуживания;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
296671;False;False;0;[[32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, None, None, None, None];55.834909;37.408459;г. Москва, пр-д Походный, д. двлд3стр2;[];Государственное учреждение;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
236860;False;False;0;[[36000000, 77400000], None, [36000000, 77400000], None, [36000000, 77400000], None, [36000000, 77400000], None, [36000000, 77400000], None, [36000000, 77400000], None, [36000000, 77400000], None];55.740928;37.851566;г. Москва, ул. Суздальская, д. 18г;[['Новокосино', 'ЖЕЛ', '770']];ТЦ;{'PAY_SERVICES': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
205695;True;False;0;[];55.608509;37.281919;г. Москва, тер. Внуково Аэропорт, д. 1стр19;[];None;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
652165;True;True;0;[];55.808872;37.461759;г. Москва, ул. Маршала Василевского, д. 17;[['Щукинская', 'ФИО', '80']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
206882;False;False;0;[[32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 54000000], None, [32400000, 54000000], None];55.746892;37.648241;г. Москва, ул. Яузская, д. 11;[['Таганская', 'КОР', '610'], ['Марксистская', 'ЖЕЛ', '840'], ['Таганская', 'ФИО', '870'], ['Китай-Город', 'ФИО', '1110']];Медицинское учреждение;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60009398;True;True;0;[];55.777059;37.480552;г. Москва, ул. Народного Ополчения,  20, к. 1;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10110761;False;False;0;[[32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [36000000, 61200000], None, None, None];55.595994;37.537353;г. Москва, ул. Голубинская,  24к1;[['Ясенево', 'ОРА', '1080'], ['Новоясеневская', 'ОРА', '1160'], ['Битцевский Парк', 'СЕГ', '1300']];Отделение банка;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
214733;True;True;0;[];55.777307;37.46706;г. Москва, пр-кт Маршала Жукова, д. 44;[];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60000478;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.749065;37.538538;г. Москва, наб. Пресненская, д. 2;[['Деловой центр', 'БИР', '30'], ['Международная', 'ГОЛ', '230']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60000185;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.74903;37.538574;г. Москва, наб. Пресненская, д. 2;[['Деловой центр', 'БИР', '30'], ['Международная', 'ГОЛ', '230']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60014752;True;True;0;[];55.619812;37.507243;г. Москва, пр-кт Новоясеневский,  1, к. 2;[['Тёплый Стан', 'ОРА', '20']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
713130;True;True;0;[];55.662151;37.764052;г. Москва, б-р Перервинский,  4,  к1;[['Братиславская', 'САЛ', '760']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
